date,source,term,term_type,term_weight,mentions,weighted_mentions,views,likes,comments,engagements
2026-05-15,naver_news,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-15,naver_news,떡 디저트,related,0.3,4,1.2,0,0,0,0
2026-05-15,naver_news,버터 떡,alias,1.0,1,1.0,0,0,0,0
2026-05-15,naver_news,버터떡,canonical,1.0,6,6.0,0,0,0,0
2026-05-15,naver_news,약과,related,0.3,11,3.3,0,0,0,0
2026-05-15,naver_news,인절미,related,0.3,7,2.1,0,0,0,0
2026-05-16,naver_news,버터 떡,alias,1.0,2,2.0,0,0,0,0
2026-05-16,naver_news,버터떡,canonical,1.0,6,6.0,0,0,0,0
2026-05-16,naver_news,약과,related,0.3,4,1.2,0,0,0,0
2026-05-16,naver_news,인절미,related,0.3,3,0.8999999999999999,0,0,0,0
2026-05-17,naver_blog,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-17,naver_news,떡 디저트,related,0.3,7,2.1,0,0,0,0
2026-05-17,naver_news,버터 떡,alias,1.0,2,2.0,0,0,0,0
2026-05-17,naver_news,버터떡,canonical,1.0,2,2.0,0,0,0,0
2026-05-17,naver_news,약과,related,0.3,52,15.6,0,0,0,0
2026-05-17,naver_news,인절미,related,0.3,3,0.8999999999999999,0,0,0,0
2026-05-18,naver_blog,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-18,naver_news,떡 디저트,related,0.3,19,5.7,0,0,0,0
2026-05-18,naver_news,버터 떡,alias,1.0,6,6.0,0,0,0,0
2026-05-18,naver_news,버터떡,canonical,1.0,7,7.0,0,0,0,0
2026-05-18,naver_news,약과,related,0.3,45,13.5,0,0,0,0
2026-05-18,naver_news,인절미,related,0.3,10,3.0,0,0,0,0
2026-05-19,naver_blog,butter rice cake,alias,1.0,2,2.0,0,0,0,0
2026-05-19,naver_news,떡 디저트,related,0.3,22,6.6,0,0,0,0
2026-05-19,naver_news,버터 떡,alias,1.0,2,2.0,0,0,0,0
2026-05-19,naver_news,버터떡,canonical,1.0,9,9.0,0,0,0,0
2026-05-19,naver_news,약과,related,0.3,36,10.799999999999999,0,0,0,0
2026-05-19,naver_news,인절미,related,0.3,33,9.9,0,0,0,0
2026-05-20,naver_news,떡 디저트,related,0.3,4,1.2,0,0,0,0
2026-05-20,naver_news,버터 떡,alias,1.0,6,6.0,0,0,0,0
2026-05-20,naver_news,버터떡,canonical,1.0,10,10.0,0,0,0,0
2026-05-20,naver_news,약과,related,0.3,17,5.1,0,0,0,0
2026-05-20,naver_news,인절미,related,0.3,7,2.1,0,0,0,0
2026-05-21,naver_blog,butter rice cake,alias,1.0,2,2.0,0,0,0,0
2026-05-21,naver_news,떡 디저트,related,0.3,4,1.2,0,0,0,0
2026-05-21,naver_news,버터 떡,alias,1.0,5,5.0,0,0,0,0
2026-05-21,naver_news,버터떡,canonical,1.0,2,2.0,0,0,0,0
2026-05-21,naver_news,약과,related,0.3,25,7.5,0,0,0,0
2026-05-21,naver_news,인절미,related,0.3,4,1.2,0,0,0,0
2026-05-22,naver_blog,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-22,naver_news,떡 디저트,related,0.3,11,3.3,0,0,0,0
2026-05-22,naver_news,버터 떡,alias,1.0,1,1.0,0,0,0,0
2026-05-22,naver_news,버터떡,canonical,1.0,5,5.0,0,0,0,0
2026-05-22,naver_news,약과,related,0.3,18,5.3999999999999995,0,0,0,0
2026-05-22,naver_news,인절미,related,0.3,31,9.299999999999999,0,0,0,0
2026-05-23,naver_blog,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-23,naver_news,떡 디저트,related,0.3,5,1.5,0,0,0,0
2026-05-23,naver_news,약과,related,0.3,10,3.0,0,0,0,0
2026-05-23,naver_news,인절미,related,0.3,4,1.2,0,0,0,0
2026-05-24,naver_blog,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-24,naver_news,떡 디저트,related,0.3,6,1.7999999999999998,0,0,0,0
2026-05-24,naver_news,버터 떡,alias,1.0,1,1.0,0,0,0,0
2026-05-24,naver_news,버터떡,canonical,1.0,2,2.0,0,0,0,0
2026-05-24,naver_news,약과,related,0.3,12,3.5999999999999996,0,0,0,0
2026-05-24,naver_news,인절미,related,0.3,1,0.3,0,0,0,0
2026-05-25,naver_blog,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-25,naver_news,떡 디저트,related,0.3,6,1.7999999999999998,0,0,0,0
2026-05-25,naver_news,버터 떡,alias,1.0,1,1.0,0,0,0,0
2026-05-25,naver_news,버터떡,canonical,1.0,4,4.0,0,0,0,0
2026-05-25,naver_news,약과,related,0.3,11,3.3,0,0,0,0
2026-05-25,naver_news,인절미,related,0.3,2,0.6,0,0,0,0
2026-05-26,naver_blog,butter rice cake,alias,1.0,1,1.0,0,0,0,0
2026-05-26,naver_blog,떡 디저트,related,0.3,141,42.3,0,0,0,0
2026-05-26,naver_blog,버터 떡,alias,1.0,66,66.0,0,0,0,0
2026-05-26,naver_blog,버터떡,canonical,1.0,300,300.0,0,0,0,0
2026-05-26,naver_blog,버터떡 디저트,alias,1.0,152,152.0,0,0,0,0
2026-05-26,naver_blog,약과,related,0.3,296,88.8,0,0,0,0
2026-05-26,naver_blog,인절미,related,0.3,267,80.1,0,0,0,0
2026-05-26,naver_news,떡 디저트,related,0.3,5,1.5,0,0,0,0
2026-05-26,naver_news,약과,related,0.3,14,4.2,0,0,0,0
2026-05-26,naver_news,인절미,related,0.3,15,4.5,0,0,0,0
